,file,object,Has Metadata record,In Merritt
54637,0304.01.0317,0304.01.0317,Yes,No
54638,0304.01.0318,0304.01.0318,Yes,No
54639,0304.01.0319,0304.01.0319,Yes,No
54640,0304.01.0320,0304.01.0320,Yes,No
54641,0304.01.0321,0304.01.0321,Yes,No
54642,0304.01.0322,0304.01.0322,Yes,No
54643,0304.01.0323,0304.01.0323,Yes,No
54644,0304.01.0324,0304.01.0324,Yes,No
54645,0304.01.0325,0304.01.0325,Yes,No
54646,0304.01.0326,0304.01.0326,Yes,No
54647,0304.01.0327,0304.01.0327,Yes,No
54648,0304.01.0328,0304.01.0328,Yes,No
54649,0304.01.0329,0304.01.0329,Yes,No
54650,0304.01.0330,0304.01.0330,Yes,No
54651,0304.01.0331,0304.01.0331,Yes,No
54652,0304.01.0332,0304.01.0332,Yes,No
54653,0304.01.0333,0304.01.0333,Yes,No
54654,0304.01.0334,0304.01.0334,Yes,No
54655,0304.01.0335,0304.01.0335,Yes,No
54656,0304.01.0336,0304.01.0336,Yes,No
54657,0304.01.0337,0304.01.0337,Yes,No
54658,0304.01.0338,0304.01.0338,Yes,No
54659,0304.01.0339,0304.01.0339,Yes,No
54660,0304.01.0340,0304.01.0340,Yes,No
54661,0304.01.0341,0304.01.0341,Yes,No
54662,0304.01.0342,0304.01.0342,Yes,No
54663,0304.01.0343,0304.01.0343,Yes,No
54664,0304.01.0344,0304.01.0344,Yes,No
54665,0304.01.0345,0304.01.0345,Yes,No
54666,0304.01.0346,0304.01.0346,Yes,No
54667,0304.01.0347,0304.01.0347,Yes,No
54668,0304.01.0348,0304.01.0348,Yes,No
54669,0304.01.0349,0304.01.0349,Yes,No
54670,0304.01.0350,0304.01.0350,Yes,No
54671,0304.01.0351,0304.01.0351,Yes,No
54672,0304.01.0352,0304.01.0352,Yes,No
54673,0304.01.0353,0304.01.0353,Yes,No
54674,0304.01.0354,0304.01.0354,Yes,No
54675,0304.01.0355,0304.01.0355,Yes,No
54676,0304.01.0356,0304.01.0356,Yes,No
54677,0304.01.0357,0304.01.0357,Yes,No
54678,0304.01.0358,0304.01.0358,Yes,No
54679,0304.01.0359,0304.01.0359,Yes,No
54680,0304.01.0360,0304.01.0360,Yes,No
54681,0304.01.0361,0304.01.0361,Yes,No
54682,0304.01.0362,0304.01.0362,Yes,No
54683,0304.01.0363,0304.01.0363,Yes,No
54684,0304.01.0364,0304.01.0364,Yes,No
54685,0304.01.0365,0304.01.0365,Yes,No
54686,0304.01.0366,0304.01.0366,Yes,No
54687,0304.01.0367,0304.01.0367,Yes,No
54688,0304.01.0368,0304.01.0368,Yes,No
54689,0304.01.0369,0304.01.0369,Yes,No
54690,0304.01.0370,0304.01.0370,Yes,No
54691,0304.01.0371,0304.01.0371,Yes,No
54692,0304.01.0372,0304.01.0372,Yes,No
54693,0304.01.0373,0304.01.0373,Yes,No
54694,0304.01.0374,0304.01.0374,Yes,No
54695,0304.01.0375,0304.01.0375,Yes,No
54696,0304.01.0376,0304.01.0376,Yes,No
54697,0304.01.0377,0304.01.0377,Yes,No
54698,0304.01.0378,0304.01.0378,Yes,No
54699,0304.01.0379,0304.01.0379,Yes,No
54700,0304.01.0380,0304.01.0380,Yes,No
54701,0304.01.0381,0304.01.0381,Yes,No
54702,0304.01.0382,0304.01.0382,Yes,No
54703,0304.01.0383,0304.01.0383,Yes,No
54704,0304.01.0384,0304.01.0384,Yes,No
54705,0304.01.0385,0304.01.0385,Yes,No
54706,0304.01.0386,0304.01.0386,Yes,No
54707,0304.01.0387,0304.01.0387,Yes,No
54708,0304.01.0388,0304.01.0388,Yes,No
54709,0304.01.0389,0304.01.0389,Yes,No
54710,0304.01.0390,0304.01.0390,Yes,No
54711,0304.01.0391,0304.01.0391,Yes,No
54712,0304.01.0392,0304.01.0392,Yes,No
54713,0304.01.0393,0304.01.0393,Yes,No
54714,0304.01.0394,0304.01.0394,Yes,No
54715,0304.01.0395,0304.01.0395,Yes,No
54716,0304.01.0396,0304.01.0396,Yes,No
54717,0304.01.0397,0304.01.0397,Yes,No
54718,0304.01.0398,0304.01.0398,Yes,No
54719,0304.01.0399,0304.01.0399,Yes,No
54720,0304.01.0400,0304.01.0400,Yes,No
54721,0304.01.0401,0304.01.0401,Yes,No
54722,0304.01.0402,0304.01.0402,Yes,No
54723,0304.01.0403,0304.01.0403,Yes,No
54724,0304.01.0404,0304.01.0404,Yes,No
54725,0304.01.0405,0304.01.0405,Yes,No
54726,0304.01.0406,0304.01.0406,Yes,No
54727,0304.01.0407,0304.01.0407,Yes,No
54728,0304.01.0408,0304.01.0408,Yes,No
54729,0304.01.0409,0304.01.0409,Yes,No
54730,0304.01.0410,0304.01.0410,Yes,No
54731,0304.01.0411,0304.01.0411,Yes,No
54732,0304.01.0412,0304.01.0412,Yes,No
54733,0304.01.0413,0304.01.0413,Yes,No
54734,0304.01.0414,0304.01.0414,Yes,No
54735,0304.01.0415,0304.01.0415,Yes,No
54736,0304.01.0416,0304.01.0416,Yes,No
54737,0304.01.0417,0304.01.0417,Yes,No
54738,0304.01.0418,0304.01.0418,Yes,No
54739,0304.01.0419,0304.01.0419,Yes,No
54740,0304.01.0420,0304.01.0420,Yes,No
54741,0304.01.0421,0304.01.0421,Yes,No
54742,0304.01.0422,0304.01.0422,Yes,No
54743,0304.01.0423,0304.01.0423,Yes,No
54744,0304.01.0424,0304.01.0424,Yes,No
54745,0304.01.0425,0304.01.0425,Yes,No
54746,0304.01.0426,0304.01.0426,Yes,No
54747,0304.01.0427,0304.01.0427,Yes,No
54748,0304.01.0428,0304.01.0428,Yes,No
54749,0304.01.0429,0304.01.0429,Yes,No
54750,0304.01.0430,0304.01.0430,Yes,No
54751,0304.01.0431,0304.01.0431,Yes,No
54752,0304.01.0432,0304.01.0432,Yes,No
54753,0304.01.0433,0304.01.0433,Yes,No
54754,0304.01.0434,0304.01.0434,Yes,No
54755,0304.01.0435,0304.01.0435,Yes,No
54756,0304.01.0436,0304.01.0436,Yes,No
54757,0304.01.0437,0304.01.0437,Yes,No
54758,0304.01.0438,0304.01.0438,Yes,No
54759,0304.01.0439,0304.01.0439,Yes,No
54760,0304.01.0440,0304.01.0440,Yes,No
54761,0304.01.0441,0304.01.0441,Yes,No
54762,0304.01.0442,0304.01.0442,Yes,No
54763,0304.01.0443,0304.01.0443,Yes,No
54764,0304.01.0444,0304.01.0444,Yes,No
54765,0304.01.0445,0304.01.0445,Yes,No
54766,0304.01.0446,0304.01.0446,Yes,No
54767,0304.01.0447,0304.01.0447,Yes,No
54768,0304.01.0448,0304.01.0448,Yes,No
54769,0304.01.0449,0304.01.0449,Yes,No
54770,0304.01.0450,0304.01.0450,Yes,No
54771,0304.01.0451,0304.01.0451,Yes,No
54772,0304.01.0452,0304.01.0452,Yes,No
54773,0304.01.0453,0304.01.0453,Yes,No
54774,0304.01.0454,0304.01.0454,Yes,No
54775,0304.01.0455,0304.01.0455,Yes,No
54776,0304.01.0456,0304.01.0456,Yes,No
54777,0304.01.0457,0304.01.0457,Yes,No
54778,0304.01.0458,0304.01.0458,Yes,No
54779,0304.01.0459,0304.01.0459,Yes,No
54780,0304.01.0460,0304.01.0460,Yes,No
54781,0304.01.0461,0304.01.0461,Yes,No
54782,0304.01.0462,0304.01.0462,Yes,No
54783,0304.01.0463,0304.01.0463,Yes,No
54784,0304.01.0464,0304.01.0464,Yes,No
54785,0304.01.0465,0304.01.0465,Yes,No
54786,0304.01.0466,0304.01.0466,Yes,No
54787,0304.01.0467,0304.01.0467,Yes,No
54788,0304.01.0468,0304.01.0468,Yes,No
54789,0304.01.0469,0304.01.0469,Yes,No
54790,0304.01.0470,0304.01.0470,Yes,No
54791,0304.01.0471,0304.01.0471,Yes,No
54792,0304.01.0472,0304.01.0472,Yes,No
54793,0304.01.0473,0304.01.0473,Yes,No
54794,0304.01.0474,0304.01.0474,Yes,No
54795,0304.01.0475,0304.01.0475,Yes,No
54796,0304.01.0476,0304.01.0476,Yes,No
54797,0304.01.0477,0304.01.0477,Yes,No
54798,0304.01.0478,0304.01.0478,Yes,No
54799,0304.01.0479,0304.01.0479,Yes,No
54800,0304.01.0480,0304.01.0480,Yes,No
54801,0304.01.0481,0304.01.0481,Yes,No
54802,0304.01.0482,0304.01.0482,Yes,No
54803,0304.01.0483,0304.01.0483,Yes,No
54804,0304.01.0484,0304.01.0484,Yes,No
54805,0304.01.0485,0304.01.0485,Yes,No
54806,0304.01.0486,0304.01.0486,Yes,No
54807,0304.01.0487,0304.01.0487,Yes,No
54808,0304.01.0488,0304.01.0488,Yes,No
54809,0304.01.0489,0304.01.0489,Yes,No
54810,0304.01.0490,0304.01.0490,Yes,No
54811,0304.01.0491,0304.01.0491,Yes,No
54812,0304.01.0492,0304.01.0492,Yes,No
54813,0304.01.0493,0304.01.0493,Yes,No
54814,0304.01.0494,0304.01.0494,Yes,No
54815,0304.01.0495,0304.01.0495,Yes,No
54816,0304.01.0496,0304.01.0496,Yes,No
54817,0304.01.0497,0304.01.0497,Yes,No
54818,0304.01.0498,0304.01.0498,Yes,No
54819,0304.01.0499,0304.01.0499,Yes,No
54820,0304.01.0500,0304.01.0500,Yes,No
54821,0304.01.0501,0304.01.0501,Yes,No
54822,0304.01.0502,0304.01.0502,Yes,No
54823,0304.01.0503,0304.01.0503,Yes,No
54824,0304.01.0504,0304.01.0504,Yes,No
54825,0304.01.0505,0304.01.0505,Yes,No
54826,0304.01.0506,0304.01.0506,Yes,No
54827,0304.01.0507,0304.01.0507,Yes,No
54828,0304.01.0508,0304.01.0508,Yes,No
54829,0304.01.0509,0304.01.0509,Yes,No
54830,0304.01.0510,0304.01.0510,Yes,No
54831,0304.01.0511,0304.01.0511,Yes,No
54832,0304.01.0512,0304.01.0512,Yes,No
54833,0304.01.0513,0304.01.0513,Yes,No
54834,0304.01.0514,0304.01.0514,Yes,No
54835,0304.01.0515,0304.01.0515,Yes,No
54836,0304.01.0516,0304.01.0516,Yes,No
54837,0304.01.0517,0304.01.0517,Yes,No
54838,0304.01.0518,0304.01.0518,Yes,No
54839,0304.01.0519,0304.01.0519,Yes,No
54840,0304.01.0520,0304.01.0520,Yes,No
54841,0304.01.0521,0304.01.0521,Yes,No
54842,0304.01.0522,0304.01.0522,Yes,No
54843,0304.01.0523,0304.01.0523,Yes,No
54844,0304.01.0524,0304.01.0524,Yes,No
54845,0304.01.0525,0304.01.0525,Yes,No
54846,0304.01.0526,0304.01.0526,Yes,No
54847,0304.01.0527,0304.01.0527,Yes,No
54848,0304.01.0528,0304.01.0528,Yes,No
54849,0304.01.0529,0304.01.0529,Yes,No
54850,0304.01.0530,0304.01.0530,Yes,No
54851,0304.01.0531,0304.01.0531,Yes,No
54852,0304.01.0532,0304.01.0532,Yes,No
54853,0304.01.0533,0304.01.0533,Yes,No
54854,0304.01.0534,0304.01.0534,Yes,No
54855,0304.01.0535,0304.01.0535,Yes,No
54856,0304.01.0536,0304.01.0536,Yes,No
54857,0304.01.0537,0304.01.0537,Yes,No
54858,0304.01.0538,0304.01.0538,Yes,No
54859,0304.01.0539,0304.01.0539,Yes,No
54860,0304.01.0540,0304.01.0540,Yes,No
54861,0304.01.0541,0304.01.0541,Yes,No
54862,0304.01.0542,0304.01.0542,Yes,No
54863,0304.01.0543,0304.01.0543,Yes,No
54864,0304.01.0544,0304.01.0544,Yes,No
54865,0304.01.0545,0304.01.0545,Yes,No
54866,0304.01.0546,0304.01.0546,Yes,No
54867,0304.01.0547,0304.01.0547,Yes,No
54868,0304.01.0548,0304.01.0548,Yes,No
54869,0304.01.0549,0304.01.0549,Yes,No
54870,0304.01.0550,0304.01.0550,Yes,No
54871,0304.01.0551,0304.01.0551,Yes,No
54872,0304.01.0552,0304.01.0552,Yes,No
54873,0304.01.0553,0304.01.0553,Yes,No
54874,0304.01.0554,0304.01.0554,Yes,No
54875,0304.01.0555,0304.01.0555,Yes,No
54876,0304.01.0556,0304.01.0556,Yes,No
54877,0304.01.0557,0304.01.0557,Yes,No
54878,0304.01.0558,0304.01.0558,Yes,No
54879,0304.01.0559,0304.01.0559,Yes,No
54880,0304.01.0560,0304.01.0560,Yes,No
54881,0304.01.0561,0304.01.0561,Yes,No
54882,0304.01.0562,0304.01.0562,Yes,No
54883,0304.01.0563,0304.01.0563,Yes,No
54884,0304.01.0564,0304.01.0564,Yes,No
54885,0304.01.0565,0304.01.0565,Yes,No
54886,0304.01.0566,0304.01.0566,Yes,No
54887,0304.01.0567,0304.01.0567,Yes,No
54888,0304.01.0568,0304.01.0568,Yes,No
54889,0304.01.0569,0304.01.0569,Yes,No
54890,0304.01.0570,0304.01.0570,Yes,No
54891,0304.01.0571,0304.01.0571,Yes,No
54892,0304.01.0572,0304.01.0572,Yes,No
54893,0304.01.0573,0304.01.0573,Yes,No
54894,0304.01.0574,0304.01.0574,Yes,No
54895,0304.01.0575,0304.01.0575,Yes,No
54896,0304.01.0576,0304.01.0576,Yes,No
54897,0304.01.0577,0304.01.0577,Yes,No
54898,0304.01.0578,0304.01.0578,Yes,No
54899,0304.01.0579,0304.01.0579,Yes,No
54900,0304.01.0580,0304.01.0580,Yes,No
54901,0304.01.0581,0304.01.0581,Yes,No
54902,0304.01.0582,0304.01.0582,Yes,No
54903,0304.01.0583,0304.01.0583,Yes,No
54904,0304.01.0584,0304.01.0584,Yes,No
54905,0304.01.0585,0304.01.0585,Yes,No
54906,0304.01.0586,0304.01.0586,Yes,No
54907,0304.01.0587,0304.01.0587,Yes,No
54908,0304.01.0588,0304.01.0588,Yes,No
54909,0304.01.0589,0304.01.0589,Yes,No
54910,0304.01.0590,0304.01.0590,Yes,No
54911,0304.01.0591,0304.01.0591,Yes,No
54912,0304.01.0592,0304.01.0592,Yes,No
54913,0304.01.0593,0304.01.0593,Yes,No
54914,0304.01.0594,0304.01.0594,Yes,No
54915,0304.01.0595,0304.01.0595,Yes,No
54916,0304.01.0596,0304.01.0596,Yes,No
54917,0304.01.0597,0304.01.0597,Yes,No
54918,0304.01.0598,0304.01.0598,Yes,No
54919,0304.01.0599,0304.01.0599,Yes,No
54920,0304.01.0600,0304.01.0600,Yes,No
54921,0304.01.0601,0304.01.0601,Yes,No
54922,0304.01.0602,0304.01.0602,Yes,No
54923,0304.01.0603,0304.01.0603,Yes,No
54924,0304.01.0604,0304.01.0604,Yes,No
54925,0304.01.0605,0304.01.0605,Yes,No
54926,0304.01.0606,0304.01.0606,Yes,No
54927,0304.01.0607,0304.01.0607,Yes,No
54928,0304.01.0608,0304.01.0608,Yes,No
54929,0304.01.0609,0304.01.0609,Yes,No
54930,0304.01.0610,0304.01.0610,Yes,No
54931,0304.01.0611,0304.01.0611,Yes,No
54932,0304.01.0612,0304.01.0612,Yes,No
54933,0304.01.0613,0304.01.0613,Yes,No
54934,0304.01.0614,0304.01.0614,Yes,No
54935,0304.01.0615,0304.01.0615,Yes,No
54936,0304.01.0616,0304.01.0616,Yes,No
54937,0304.01.0617,0304.01.0617,Yes,No
54938,0304.01.0618,0304.01.0618,Yes,No
54939,0304.01.0619,0304.01.0619,Yes,No
54940,0304.01.0620,0304.01.0620,Yes,No
54941,0304.01.0621,0304.01.0621,Yes,No
54942,0304.01.0622,0304.01.0622,Yes,No
54943,0304.01.0623,0304.01.0623,Yes,No
54944,0304.01.0624,0304.01.0624,Yes,No
54945,0304.01.0625,0304.01.0625,Yes,No
54946,0304.01.0626,0304.01.0626,Yes,No
54947,0304.01.0627,0304.01.0627,Yes,No
54948,0304.01.0628,0304.01.0628,Yes,No
54949,0304.01.0629,0304.01.0629,Yes,No
54950,0304.01.0630,0304.01.0630,Yes,No
54951,0304.01.0631,0304.01.0631,Yes,No
54952,0304.01.0632,0304.01.0632,Yes,No
54953,0304.01.0633,0304.01.0633,Yes,No
54954,0304.01.0634,0304.01.0634,Yes,No
54955,0304.01.0635,0304.01.0635,Yes,No
54956,0304.01.0636,0304.01.0636,Yes,No
54957,0304.01.0637,0304.01.0637,Yes,No
54958,0304.01.0638,0304.01.0638,Yes,No
54959,0304.01.0639,0304.01.0639,Yes,No
54960,0304.01.0640,0304.01.0640,Yes,No
54961,0304.01.0641,0304.01.0641,Yes,No
54962,0304.01.0642,0304.01.0642,Yes,No
54963,0304.01.0643,0304.01.0643,Yes,No
54964,0304.01.0644,0304.01.0644,Yes,No
54965,0304.01.0645,0304.01.0645,Yes,No
54966,0304.01.0646,0304.01.0646,Yes,No
54967,0304.01.0647,0304.01.0647,Yes,No
54968,0304.01.0648,0304.01.0648,Yes,No
54969,0304.01.0649,0304.01.0649,Yes,No
54970,0304.01.0650,0304.01.0650,Yes,No
54971,0304.01.0651,0304.01.0651,Yes,No
54972,0304.01.0652,0304.01.0652,Yes,No
54973,0304.01.0653,0304.01.0653,Yes,No
54974,0304.01.0654,0304.01.0654,Yes,No
54975,0304.01.0655,0304.01.0655,Yes,No
54976,0304.01.0656,0304.01.0656,Yes,No
54977,0304.01.0657,0304.01.0657,Yes,No
54978,0304.01.0658,0304.01.0658,Yes,No
54979,0304.01.0659,0304.01.0659,Yes,No
54980,0304.01.0660,0304.01.0660,Yes,No
54981,0304.01.0661,0304.01.0661,Yes,No
54982,0304.01.0662,0304.01.0662,Yes,No
54983,0304.01.0663,0304.01.0663,Yes,No
54984,0304.01.0664,0304.01.0664,Yes,No
54985,0304.01.0665,0304.01.0665,Yes,No
54986,0304.01.0666,0304.01.0666,Yes,No
54987,0304.01.0667,0304.01.0667,Yes,No
54988,0304.01.0668,0304.01.0668,Yes,No
54989,0304.01.0669,0304.01.0669,Yes,No
54990,0304.01.0670,0304.01.0670,Yes,No
54991,0304.01.0671,0304.01.0671,Yes,No
54992,0304.01.0672,0304.01.0672,Yes,No
54993,0304.01.0673,0304.01.0673,Yes,No
54994,0304.01.0674,0304.01.0674,Yes,No
54995,0304.01.0675,0304.01.0675,Yes,No
54996,0304.01.0676,0304.01.0676,Yes,No
54997,0304.01.0677,0304.01.0677,Yes,No
54998,0304.01.0678,0304.01.0678,Yes,No
54999,0304.01.0679,0304.01.0679,Yes,No
55000,0304.01.0680,0304.01.0680,Yes,No
55001,0304.01.0681,0304.01.0681,Yes,No
55002,0304.01.0682,0304.01.0682,Yes,No
55003,0304.01.0683,0304.01.0683,Yes,No
55004,0304.01.0684,0304.01.0684,Yes,No
55005,0304.01.0685,0304.01.0685,Yes,No
55006,0304.01.0686,0304.01.0686,Yes,No
55007,0304.01.0687,0304.01.0687,Yes,No
55008,0304.01.0688,0304.01.0688,Yes,No
55009,0304.01.0689,0304.01.0689,Yes,No
55010,0304.01.0690,0304.01.0690,Yes,No
55011,0304.01.0691,0304.01.0691,Yes,No
55012,0304.01.0692,0304.01.0692,Yes,No
55013,0304.01.0693,0304.01.0693,Yes,No
55014,0304.01.0694,0304.01.0694,Yes,No
55015,0304.01.0695,0304.01.0695,Yes,No
55016,0304.01.0696,0304.01.0696,Yes,No
55017,0304.01.0697,0304.01.0697,Yes,No
55018,0304.01.0698,0304.01.0698,Yes,No
55019,0304.01.0699,0304.01.0699,Yes,No
55020,0304.01.0700,0304.01.0700,Yes,No
55021,0304.01.0701,0304.01.0701,Yes,No
55022,0304.01.0702,0304.01.0702,Yes,No
55023,0304.01.0703,0304.01.0703,Yes,No
55024,0304.01.0704,0304.01.0704,Yes,No
55025,0304.01.0705,0304.01.0705,Yes,No
55026,0304.01.0706,0304.01.0706,Yes,No
55027,0304.01.0707,0304.01.0707,Yes,No
55028,0304.01.0708,0304.01.0708,Yes,No
55029,0304.01.0709,0304.01.0709,Yes,No
55030,0304.01.0710,0304.01.0710,Yes,No
55031,0304.01.0711,0304.01.0711,Yes,No
55032,0304.01.0712,0304.01.0712,Yes,No
55033,0304.01.0713,0304.01.0713,Yes,No
55034,0304.01.0714,0304.01.0714,Yes,No
55035,0304.01.0715,0304.01.0715,Yes,No
55036,0304.01.0716,0304.01.0716,Yes,No
55037,0304.01.0717,0304.01.0717,Yes,No
55038,0304.01.0718,0304.01.0718,Yes,No
55039,0304.01.0719,0304.01.0719,Yes,No
55040,0304.01.0720,0304.01.0720,Yes,No
55041,0304.01.0721,0304.01.0721,Yes,No
55042,0304.01.0722,0304.01.0722,Yes,No
55043,0304.01.0723,0304.01.0723,Yes,No
55044,0304.01.0724,0304.01.0724,Yes,No
55045,0304.01.0725,0304.01.0725,Yes,No
55046,0304.01.0726,0304.01.0726,Yes,No
55047,0304.01.0727,0304.01.0727,Yes,No
55048,0304.01.0728,0304.01.0728,Yes,No
55049,0304.01.0729,0304.01.0729,Yes,No
55050,0304.01.0730,0304.01.0730,Yes,No
55051,0304.01.0731,0304.01.0731,Yes,No
55052,0304.01.0732,0304.01.0732,Yes,No
55053,0304.01.0733,0304.01.0733,Yes,No
55054,0304.01.0734,0304.01.0734,Yes,No
55055,0304.01.0735,0304.01.0735,Yes,No
55056,0304.01.0736,0304.01.0736,Yes,No
55057,0304.01.0737,0304.01.0737,Yes,No
55058,0304.01.0738,0304.01.0738,Yes,No
55059,0304.01.0739,0304.01.0739,Yes,No
55060,0304.01.0740,0304.01.0740,Yes,No
55061,0304.01.0741,0304.01.0741,Yes,No
55062,0304.01.0742,0304.01.0742,Yes,No
55063,0304.01.0743,0304.01.0743,Yes,No
55064,0304.01.0744,0304.01.0744,Yes,No
55065,0304.01.0745,0304.01.0745,Yes,No
55066,0304.01.0746,0304.01.0746,Yes,No
55067,0304.01.0747,0304.01.0747,Yes,No
55068,0304.01.0748,0304.01.0748,Yes,No
55069,0304.01.0749,0304.01.0749,Yes,No
55070,0304.01.0750,0304.01.0750,Yes,No
55071,0304.01.0751,0304.01.0751,Yes,No
55072,0304.01.0752,0304.01.0752,Yes,No
55073,0304.01.0753,0304.01.0753,Yes,No
55074,0304.01.0754,0304.01.0754,Yes,No
55075,0304.01.0755,0304.01.0755,Yes,No
55076,0304.01.0756,0304.01.0756,Yes,No
55077,0304.01.0757,0304.01.0757,Yes,No
55078,0304.01.0758,0304.01.0758,Yes,No
55079,0304.01.0759,0304.01.0759,Yes,No
55080,0304.01.0760,0304.01.0760,Yes,No
55081,0304.01.0761,0304.01.0761,Yes,No
55082,0304.01.0762,0304.01.0762,Yes,No
55083,0304.01.0763,0304.01.0763,Yes,No
55084,0304.01.0764,0304.01.0764,Yes,No
55085,0304.01.0765,0304.01.0765,Yes,No
55086,0304.01.0766,0304.01.0766,Yes,No
55087,0304.01.0767,0304.01.0767,Yes,No
55088,0304.01.0768,0304.01.0768,Yes,No
55089,0304.01.0769,0304.01.0769,Yes,No
55090,0304.01.0770,0304.01.0770,Yes,No
55091,0304.01.0771,0304.01.0771,Yes,No
55092,0304.01.0772,0304.01.0772,Yes,No
55093,0304.01.0773,0304.01.0773,Yes,No
55094,0304.01.0774,0304.01.0774,Yes,No
55095,0304.01.0775,0304.01.0775,Yes,No
55096,0304.01.0776,0304.01.0776,Yes,No
55097,0304.01.0777,0304.01.0777,Yes,No
55098,0304.01.0778,0304.01.0778,Yes,No
55099,0304.01.0779,0304.01.0779,Yes,No
55100,0304.01.0780,0304.01.0780,Yes,No
55101,0304.01.0781,0304.01.0781,Yes,No
55102,0304.01.0782,0304.01.0782,Yes,No
55103,0304.01.0783,0304.01.0783,Yes,No
55104,0304.01.0784,0304.01.0784,Yes,No
55105,0304.01.0785,0304.01.0785,Yes,No
55106,0304.01.0786,0304.01.0786,Yes,No
55107,0304.01.0787,0304.01.0787,Yes,No
55108,0304.01.0788,0304.01.0788,Yes,No
55109,0304.01.0789,0304.01.0789,Yes,No
55110,0304.01.0790,0304.01.0790,Yes,No
55111,0304.01.0791,0304.01.0791,Yes,No
55112,0304.01.0792,0304.01.0792,Yes,No
55113,0304.01.0793,0304.01.0793,Yes,No
55114,0304.01.0794,0304.01.0794,Yes,No
55115,0304.01.0795,0304.01.0795,Yes,No
55116,0304.01.0796,0304.01.0796,Yes,No
55117,0304.01.0797,0304.01.0797,Yes,No
55118,0304.01.0798,0304.01.0798,Yes,No
55119,0304.01.0799,0304.01.0799,Yes,No
55120,0304.01.0800,0304.01.0800,Yes,No
55121,0304.01.0801,0304.01.0801,Yes,No
55122,0304.01.0802,0304.01.0802,Yes,No
55123,0304.01.0803,0304.01.0803,Yes,No
55124,0304.01.0804,0304.01.0804,Yes,No
55125,0304.01.0805,0304.01.0805,Yes,No
55126,0304.01.0806,0304.01.0806,Yes,No
55127,0304.01.0807,0304.01.0807,Yes,No
55128,0304.01.0808,0304.01.0808,Yes,No
55129,0304.01.0809,0304.01.0809,Yes,No
55130,0304.01.0810,0304.01.0810,Yes,No
55131,0304.01.0811,0304.01.0811,Yes,No
55132,0304.01.0812,0304.01.0812,Yes,No
55133,0304.01.0813,0304.01.0813,Yes,No
55134,0304.01.0814,0304.01.0814,Yes,No
55135,0304.01.0815,0304.01.0815,Yes,No
55136,0304.01.0816,0304.01.0816,Yes,No
55137,0304.01.0817,0304.01.0817,Yes,No
55138,0304.01.0818,0304.01.0818,Yes,No
55139,0304.01.0819,0304.01.0819,Yes,No
55140,0304.01.0820,0304.01.0820,Yes,No
55141,0304.01.0821,0304.01.0821,Yes,No
55142,0304.01.0822,0304.01.0822,Yes,No
55143,0304.01.0823,0304.01.0823,Yes,No
55144,0304.01.0824,0304.01.0824,Yes,No
55145,0304.01.0825,0304.01.0825,Yes,No
55146,0304.01.0826,0304.01.0826,Yes,No
55147,0304.01.0827,0304.01.0827,Yes,No
55148,0304.01.0828,0304.01.0828,Yes,No
55149,0304.01.0829,0304.01.0829,Yes,No
55150,0304.01.0830,0304.01.0830,Yes,No
55151,0304.01.0831,0304.01.0831,Yes,No
55152,0304.01.0832,0304.01.0832,Yes,No
55153,0304.01.0833,0304.01.0833,Yes,No
55154,0304.01.0834,0304.01.0834,Yes,No
55155,0304.01.0835,0304.01.0835,Yes,No
55156,0304.01.0836,0304.01.0836,Yes,No
55157,0304.01.0837,0304.01.0837,Yes,No
55158,0304.01.0838,0304.01.0838,Yes,No
55159,0304.01.0839,0304.01.0839,Yes,No
55160,0304.01.0840,0304.01.0840,Yes,No
55161,0304.01.0841,0304.01.0841,Yes,No
55162,0304.01.0842,0304.01.0842,Yes,No
55163,0304.01.0843,0304.01.0843,Yes,No
55164,0304.01.0844,0304.01.0844,Yes,No
55165,0304.01.0845,0304.01.0845,Yes,No
55166,0304.01.0846,0304.01.0846,Yes,No
55167,0304.01.0847,0304.01.0847,Yes,No
55168,0304.01.0848,0304.01.0848,Yes,No
55169,0304.01.0849,0304.01.0849,Yes,No
55170,0304.01.0850,0304.01.0850,Yes,No
55171,0304.01.0851,0304.01.0851,Yes,No
55172,0304.01.0852,0304.01.0852,Yes,No
55173,0304.01.0853,0304.01.0853,Yes,No
55174,0304.01.0854,0304.01.0854,Yes,No
55175,0304.01.0855,0304.01.0855,Yes,No
55176,0304.01.0856,0304.01.0856,Yes,No
55177,0304.01.0857,0304.01.0857,Yes,No
55178,0304.01.0858,0304.01.0858,Yes,No
55179,0304.01.0859,0304.01.0859,Yes,No
55180,0304.01.0860,0304.01.0860,Yes,No
55181,0304.01.0861,0304.01.0861,Yes,No
55182,0304.01.0862,0304.01.0862,Yes,No
55183,0304.01.0863,0304.01.0863,Yes,No
55184,0304.01.0864,0304.01.0864,Yes,No
55185,0304.01.0865,0304.01.0865,Yes,No
55186,0304.01.0866,0304.01.0866,Yes,No
55187,0304.01.0867,0304.01.0867,Yes,No
55188,0304.01.0868,0304.01.0868,Yes,No
55189,0304.01.0869,0304.01.0869,Yes,No
55190,0304.01.0870,0304.01.0870,Yes,No
55191,0304.01.0871,0304.01.0871,Yes,No
55192,0304.01.0872,0304.01.0872,Yes,No
55193,0304.01.0873,0304.01.0873,Yes,No
55194,0304.01.0874,0304.01.0874,Yes,No
55195,0304.01.0875,0304.01.0875,Yes,No
